# number	RA[deg]	dec[deg]	Vmagnitude
5811	235.242917	-46.264444	6.23
5812	235.064167	-30.786389	6.34
5813	234.456667	40.353333	5.24
5814	235.070417	-22.181944	4.96
5815	235.297083	-43.338889	4.64
5816	232.853750	77.349444	4.96
5817	234.703750	34.675000	6.11
5818	234.383333	54.508889	5.87
5819	232.295833	80.448611	6.58
5820	234.567500	46.797778	5.75
5821	235.043333	12.053056	6.25
5822	235.655000	-48.510556	6.04
5823	234.842500	36.636667	6.00
5824	234.844583	36.635833	5.07
5825	234.642917	50.423333	5.84
5826	235.979583	-59.712778	6.48
5827	235.659583	-36.575000	5.24
5828	235.486667	-18.321111	4.74
5829	235.670833	-33.289444	4.75
5830	235.246667	16.024722	6.01
5831	234.789583	57.924444	6.45
5832	235.387917	19.670278	4.52
5833	235.447500	12.847500	5.33
5834	234.412917	69.283333	5.62
5835	235.477917	18.463889	5.81
5836	236.094167	-40.180556	5.94
5837	235.853750	-14.956667	6.31
5838	236.018333	-14.327222	5.41
5839	235.685833	26.295556	3.84
5840	235.794167	13.667778	6.48
5841	236.973333	-64.557500	6.18
5842	236.973750	-64.557500	6.39
5843	236.007500	2.515000	5.88
5844	236.067083	6.425556	2.65
5845	235.997083	32.515833	5.56
5846	236.553333	-27.938333	6.51
5847	235.711250	52.360833	5.51
5848	236.175417	17.264167	6.14
5849	236.347917	5.446944	5.58
5850	236.684167	-33.317500	5.61
5851	236.415417	0.891389	6.33
5852	236.855833	-39.805833	6.42
5853	236.523333	-0.195556	5.40
5854	236.870833	-36.083611	6.01
5855	237.209583	-51.561944	6.07
5856	236.689167	-5.879722	6.24
5857	236.547083	15.421944	3.67
5858	236.610833	7.353056	4.43
5859	237.528750	-52.790556	5.77
5860	236.822083	14.115278	5.71
5861	237.489583	-47.088056	5.84
5862	237.567917	-44.598333	6.12
5863	237.778333	-54.944167	5.73
5864	237.055417	13.788611	6.00
5865	237.236667	-2.181389	5.53
5866	238.236250	-64.847500	6.54
5867	237.008333	31.735833	6.44
5868	236.645000	55.474722	5.92
5869	237.185000	18.141667	4.09
5870	237.143333	28.156667	5.85
5871	237.405000	-2.569722	3.53
5872	237.881250	-46.939444	6.01
5873	237.739583	-32.372778	3.95
5874	238.345000	-61.393056	6.19
5875	237.744583	-24.248611	4.64
5876	236.666667	62.599444	5.19
5877	236.908333	55.376667	5.86
5878	237.572917	2.196389	5.23
5879	237.398750	26.068333	4.63
5880	238.214583	-49.384722	6.60
5881	238.873333	-67.396944	5.09
5882	237.704167	4.477778	3.71
5883	238.053333	-28.113333	6.40
5884	237.673750	15.133611	5.20
5885	237.815000	-2.909444	5.11
5886	237.910000	-13.866389	6.19
5887	238.785417	-62.569444	2.85
5888	238.719167	-59.256667	6.15
5889	237.816250	20.977778	4.76
5890	238.884583	-59.822222	5.77
5891	237.807917	35.657500	4.82
5892	238.333750	-19.832778	5.03
5893	236.014583	77.794444	4.32
5894	238.402917	-24.672778	4.59
5895	239.025000	-59.517222	5.76
5896	238.474167	-23.466944	5.39
5897	238.482500	-22.021944	5.42
5898	238.456250	-15.270556	4.15
5899	238.234167	17.403611	6.36
5900	238.625000	-26.661389	6.14
5901	238.300417	13.196667	6.10
5902	238.664583	-24.756389	5.87
5903	238.395417	16.075000	6.09
5904	238.168750	42.451667	4.62
5905	238.751250	-18.616944	5.94
5906	238.876667	-30.916389	6.21
5907	238.875417	-25.734167	5.62
5908	239.027083	-38.135833	6.03
5909	238.667917	8.580278	6.29
5910	239.742083	-64.962222	5.75
5911	239.265833	-47.837778	6.31
5912	238.069167	55.826667	5.81
5913	239.057917	-30.214167	6.29
5914	238.644167	20.310833	5.44
5915	239.222917	-32.033611	5.12
5916	239.225833	-32.035833	5.62
5917	239.060000	-13.600556	6.37
5918	239.221250	-28.785833	3.88
5919	239.338750	-35.815000	5.80
5920	239.139167	-13.170833	6.13
5921	238.915833	18.620556	6.26
5922	238.657917	43.138611	5.37
5923	239.113333	15.661667	3.85
5924	239.418333	-19.016944	5.85
5925	239.627917	-36.496944	6.31
5926	238.948333	37.946944	5.45
5927	239.975000	-53.978889	6.10
5928	238.877500	42.566111	5.75
5929	240.294583	-62.223333	6.41
5930	239.310833	14.414444	5.54
5931	239.547500	-13.720556	4.88
5932	239.645000	-23.168611	5.43
5933	239.876250	-40.255556	4.99
5934	239.712917	-25.885833	2.89
5935	239.991667	-39.347222	6.49
5936	240.276667	-53.422222	6.13
5937	239.397083	26.877778	4.15
5938	240.030417	-37.603056	3.41
5939	238.957083	58.911667	6.31
5940	239.374583	39.695278	6.31
5941	240.718333	-61.458333	6.25
5942	240.223750	-39.564722	6.21
5943	240.083333	-21.378333	2.32
5944	240.081667	-15.466667	5.47
5945	241.482500	-71.599167	5.70
5946	240.331250	-30.110556	6.33
5947	239.740417	36.643889	5.62
5948	239.875833	25.920278	2.00
5949	240.198333	-7.588611	5.55
5950	239.447500	54.749722	4.95
5951	240.882917	-56.224722	4.63
5952	240.803750	-48.770278	4.65
5953	240.212917	4.427500	5.83
5954	239.768333	49.881111	6.05
5955	240.664167	-28.864167	6.03
5956	240.309583	17.818333	5.12
5957	240.850833	-37.397500	4.89
5958	240.261250	33.303611	5.41
5959	240.835833	-24.134722	5.00
5960	240.892917	-31.999444	6.01
5961	240.360833	29.851111	4.99
5962	240.573750	22.804444	4.83
5963	240.977917	-23.273611	6.21
5964	241.074167	-32.785556	6.10
5965	241.152917	-36.136944	5.90
5966	240.940417	4.986667	6.08
5967	241.092083	-10.626944	5.07
5968	241.092083	-10.626944	4.77
5969	241.850000	-55.808611	6.16
5970	241.622500	-44.826667	4.72
5971	240.522917	52.915833	5.93
5972	240.699583	46.036667	4.76
5973	240.830833	36.631667	5.83
5974	241.359167	-18.194444	2.62
5975	241.360417	-18.198056	4.92
5976	240.472083	58.565278	4.01
5977	241.647917	-35.197778	4.23
5978	241.526250	-22.393611	5.92
5979	241.435417	-5.708333	6.53
5980	241.499167	-5.860556	6.41
5981	241.818333	-35.244444	5.73
5982	241.407500	8.096111	6.29
5983	241.701667	-19.330833	3.96
5984	242.327500	-56.065556	5.57
5985	240.788750	59.410833	6.19
5986	241.764167	-13.929167	6.32
5987	241.851250	-19.131389	4.32
5988	241.966250	-23.538056	6.33
5989	242.142500	-38.894722	7.05
5990	242.143333	-38.906944	6.65
5991	242.031667	-25.673333	5.38
5992	241.901667	-11.254444	5.78
5993	242.182083	-22.314444	5.88
5994	241.906250	9.891667	5.63
5995	241.842500	21.822500	6.14
5996	242.382083	-31.350278	6.19
5997	242.469167	-32.454167	5.54
5998	242.018750	17.046944	5.00
5999	242.020417	17.054444	6.25
6000	242.116667	8.534167	5.73
6001	242.245417	3.454444	5.91
6002	242.480000	-17.659167	6.47
6003	242.194167	17.205833	6.14
6004	242.296667	6.378889	5.97
6005	242.823750	-40.880278	5.86
6006	242.460417	-2.533056	5.37
6007	242.758333	-28.583611	5.13
6008	242.242917	36.490833	4.76
6009	243.344167	-54.459167	5.81
6010	245.086667	-77.304167	4.68
6011	245.111667	-77.332778	5.27
6012	243.320000	-52.328333	5.83
6013	242.192500	44.935000	4.26
6014	243.369583	-53.369444	4.94
6015	241.582083	67.810278	5.44
6016	242.994167	-18.550278	6.30
6017	242.998750	-18.539444	4.01
6018	243.075833	-26.073611	4.59
6019	243.066250	-27.582500	5.67
6020	243.859583	-62.314444	3.85
6021	243.000000	-9.935833	4.94
6022	242.873750	9.712500	6.53
6023	243.030417	-7.452500	5.43
6024	240.880417	76.793611	5.56
6025	242.869583	16.665556	6.08
6026	242.262083	57.937778	6.33
6027	244.272917	-66.058611	5.75
6028	242.358333	55.828889	6.49
6029	242.908333	23.494722	5.70
6030	243.957083	-56.087778	5.63
6031	243.235417	-3.779167	6.25
6032	243.440417	-23.578056	6.41
6033	242.915417	33.342500	6.29
6034	243.592917	-32.988611	5.92
6035	243.813750	-46.627778	5.14
6036	242.950000	36.425000	5.63
6037	243.314167	5.021111	5.48
6038	243.462083	-10.162500	5.22
6039	243.850000	-41.100278	6.14
6040	242.948333	42.374444	5.87
6041	243.620000	-20.892500	6.41
6042	243.188750	26.670833	6.50
6043	243.662917	-17.464722	6.32
6044	243.723333	-24.523056	6.05
6045	244.179583	-52.188889	5.44
6046	243.586250	-2.305556	2.74
6047	243.556250	5.901944	6.31
6048	244.253750	-49.931667	4.99
6049	244.337083	-52.913333	6.33
6050	243.905417	-7.630556	5.50
6051	243.964583	-13.150833	6.09
6052	244.716250	-56.100278	6.49
6053	243.670000	33.858611	5.64
6054	243.670000	33.858333	6.66
6055	243.869583	18.808333	5.69
6056	244.245000	-20.696111	6.61
6057	244.230417	-2.046667	6.18
6058	243.947500	27.422222	6.14
6059	243.104583	67.144167	6.21
6060	244.574583	-27.386111	4.78
6061	244.823750	-41.326111	5.45
6062	244.960000	-49.844444	4.02
6063	245.105000	-54.860000	5.77
6064	244.186667	29.150278	5.78
6065	244.580417	-3.307500	3.24
6066	244.782083	-19.782222	6.29
6067	244.886250	-29.093333	5.49
6068	244.751667	-13.127500	5.94
6069	242.706250	75.877500	5.48
6070	245.135833	-38.569167	6.12
6071	245.159167	-23.830556	4.55
6072	243.134167	75.210556	6.39
6073	245.616667	-48.427778	5.33
6074	245.297083	-24.407222	2.89
6075	245.620417	-42.087778	5.88
6076	244.313750	59.755000	5.40
6077	245.017917	21.132500	6.05
6078	243.639583	73.395000	5.98
6079	246.341667	-62.875278	6.15
6080	244.796667	49.038056	5.91
6081	244.979583	39.708611	5.46
6082	244.935000	46.313333	3.89
6083	245.518333	1.029167	4.82
6084	246.005417	-38.806944	5.40
6085	245.480000	19.153056	3.75
6086	245.662083	-1.920278	6.23
6087	245.986250	-32.800556	6.47
6088	247.117083	-69.915556	4.91
6089	246.225833	-44.650833	6.33
6090	246.132083	-36.434167	5.42
6091	244.539167	68.554444	6.41
6092	248.362500	-77.102778	3.89
6093	245.524167	30.891944	4.85
6094	246.025833	-19.962500	4.50
6095	246.165000	-28.296667	6.63
6096	246.165417	-28.295278	5.84
6097	245.589167	33.799167	5.20
6098	245.621667	33.703611	5.39
6099	246.988750	-63.941944	5.27
6100	245.735417	32.333056	6.40
6101	246.045000	6.948056	5.85
6102	246.396667	-22.552778	5.02
6103	246.396250	-22.553889	5.92
6104	247.063333	-57.400278	5.69
6105	246.796250	-46.445000	4.47
6106	244.376250	75.755278	4.95
6107	246.354167	14.033333	4.57
6108	246.755833	-17.543611	4.42
6109	246.448750	18.892500	6.70
6110	247.437500	-56.244167	6.06
6111	246.547917	11.407500	6.11
6112	247.061250	-36.820556	5.79
6113	246.350833	37.393889	5.54
6114	246.708750	2.347500	6.07
6115	247.705833	-60.366389	5.20
6116	245.452917	69.109444	5.25
6117	246.105417	55.205000	5.74
6118	246.931250	-6.401944	5.23
6119	246.950417	-7.628333	4.63
6120	245.945833	61.696667	5.67
6121	247.426250	-45.756667	5.35
6122	245.997917	61.514167	2.74
6123	258.997083	-86.433611	6.57
6124	247.351667	-25.568056	0.96
6125	248.580417	-69.011944	5.50
6126	247.141667	0.665000	5.39
6127	247.203750	-7.871111	6.48
6128	251.473333	-82.761111	6.57
6129	255.243750	-85.635556	6.04
6130	247.445417	-13.449167	5.68
6131	247.551667	-24.885000	4.79
6132	247.923750	-40.183056	5.33
6133	247.845417	-33.295556	4.23
6134	247.624583	-6.485000	6.50
6135	247.845000	-25.462222	6.10
6136	247.160417	41.881667	5.04
6137	247.784583	-15.387222	4.28
6138	247.555000	21.489722	2.77
6139	247.728333	1.983889	3.82
6140	247.180833	51.407778	6.29
6141	248.936667	-64.504722	5.52
6142	247.640000	20.479167	5.25
6143	248.034167	-20.533611	4.45
6144	247.805833	22.195278	5.76
6145	248.520833	-43.954722	4.94
6146	247.525000	48.960833	6.45
6147	247.761667	35.225000	6.25
6148	248.148750	5.521111	5.63
6149	248.151250	11.488056	4.84
6150	248.782917	-44.755278	6.46
6151	246.995833	68.768056	5.00
6152	247.947083	45.598333	5.65
6153	250.769167	-76.482500	4.24
6154	249.093750	-41.141111	5.47
6155	248.970833	-27.783889	2.82
6156	249.093750	-34.744444	4.16
6157	249.719583	-59.009722	6.18
6158	248.525833	42.436944	4.20
6159	248.859583	17.057222	6.41
6160	248.107083	60.823333	5.94
6161	249.089583	-1.675278	5.75
6162	250.347083	-67.703889	5.91
6163	246.429583	78.963889	5.56
6164	249.609167	-42.601389	5.83
6165	249.289583	-9.432778	2.56
6166	249.179167	15.498056	6.30
6167	250.210417	-59.553889	6.18
6168	249.771667	-36.782500	5.91
6169	249.506667	-5.461944	6.09
6170	247.867083	72.611944	6.30
6171	249.450000	13.686944	6.31
6172	250.842083	-66.567500	6.03
6173	249.046667	46.613333	5.79
6174	249.047917	52.900278	5.53
6175	249.057083	52.924444	5.08
6176	249.058750	52.924167	6.53
6177	250.334583	-47.236944	5.65
6178	250.417500	-48.348333	5.65
6179	249.912917	-8.445556	6.35
6180	250.143750	-19.591389	6.26
6181	247.661667	77.446667	6.34
6182	250.439583	-32.853611	5.87
6183	250.400833	-23.531944	6.09
6184	250.146250	4.207222	6.93
6185	250.161250	4.219722	5.77
6186	250.393333	-16.257778	4.96
6187	250.764167	-45.929444	6.23
6188	249.229167	63.072778	6.16
6189	249.501667	56.015556	5.29
6190	249.687083	48.928333	4.90
6191	250.297917	-0.999444	6.24
6192	250.473750	-18.075556	5.57
6193	250.214167	12.395000	6.08
6194	251.666667	-66.890278	5.13
6195	250.427083	1.181111	5.74
6196	250.939583	-40.881111	6.20
6197	251.165833	-52.847500	5.96
6198	250.252500	24.858611	6.06
6199	250.974583	-40.886944	6.12
6200	250.948333	-37.843333	6.05
6201	250.911250	-31.893889	6.46
6202	250.321667	31.603056	2.81
6203	250.402917	26.916944	5.92
6204	251.177500	-39.160278	5.71
6205	251.588333	-57.496389	5.74
6206	251.072083	-26.543889	6.58
6207	252.166250	-68.972222	1.92
6208	251.250833	-27.490278	6.02
6209	251.831250	-57.658611	5.58
6210	250.724167	38.922222	3.53
6211	251.699167	-38.622778	5.48
6212	250.965417	34.038889	5.99
6213	250.229583	64.589167	4.83
6214	251.373750	1.020278	6.03
6215	251.713750	-24.471389	6.71
6216	250.743333	55.690278	6.16
6217	251.343750	15.745278	5.56
6218	251.457917	8.582500	5.15
6219	252.446250	-58.958611	3.76
6220	251.298750	43.217222	6.05
6221	253.072500	-66.318056	6.32
6222	251.790833	2.064444	6.10
6223	252.974583	-64.624444	6.13
6224	251.943333	5.246667	5.24
6225	252.112500	-13.090556	6.03
6226	252.649583	-49.954444	6.47
6227	251.324167	56.781944	4.85
6228	249.470417	78.918333	6.32
6229	252.037083	13.590556	6.35
6230	252.365833	-14.332500	6.10
6231	252.540833	-33.706667	2.29
6232	251.832500	42.238889	5.87
6233	252.458333	-9.216944	4.65
6234	252.749167	-36.485556	6.11
6235	252.890417	-40.769444	5.22
6236	252.394167	13.261389	5.91
6237	252.967500	-37.952500	3.08
6238	252.592917	-1.346111	6.32
6239	253.079583	-40.145556	6.49
6240	252.580833	7.247778	5.49
6241	253.502083	-56.090556	5.94
6242	253.083750	-37.982500	3.57
6243	253.852917	-62.730278	6.02
6244	252.309167	45.983333	4.82
6245	252.853750	1.216111	5.51
6246	252.418750	43.430556	6.13
6247	253.427083	-42.949167	5.96
6248	252.662500	29.806667	5.72
6249	252.679583	32.553611	6.13
6250	253.507500	-40.193611	5.45
6251	253.495000	-40.005278	6.32
6252	253.498750	-41.637778	4.73
6253	253.549167	-40.149722	6.45
6254	252.650417	41.896667	6.29
6255	253.581667	-40.180000	6.59
6256	253.612083	-41.521111	5.88
6257	250.775000	77.514167	5.98
6258	253.020417	14.974167	6.52
6259	253.355000	-19.584444	5.88
6260	252.938750	24.656389	5.04
6261	253.645833	-41.638611	3.62
6262	253.743333	-40.848889	5.77
6263	253.650000	-29.412778	6.35
6264	254.037083	-49.325000	6.33
6265	254.119583	-51.716111	5.94
6266	254.890833	-68.731667	5.79
6267	253.544167	-0.387778	6.25
6268	253.667917	-10.207500	6.57
6269	253.242083	31.701667	5.32
6270	253.648750	-5.846111	5.25
6271	253.502083	10.165278	4.38
6272	253.990833	-32.492778	6.37
6273	254.150000	-39.176389	6.15
6274	254.007500	-15.193889	6.37
6275	254.655000	-54.009722	3.13
6276	253.323333	47.416944	6.00
6277	253.730000	20.958611	5.41
6278	254.296250	-32.740556	5.48
6279	254.575000	-49.358889	5.55
6280	253.816667	13.619722	6.34
6281	254.200000	-22.850000	5.58
6282	253.758750	25.730556	6.08
6283	253.842500	18.433333	5.35
6284	254.266667	-18.460000	6.27
6285	254.896250	-52.839444	4.06
6286	254.358750	-9.036667	6.19
6287	255.025833	-53.403056	5.65
6288	254.718333	-36.378889	6.09
6289	254.417083	9.375000	3.20
6290	255.112917	-47.352222	6.00
6291	254.383333	13.884167	6.37
6292	254.673333	-13.130278	6.59
6293	255.134583	-44.548333	6.65
6294	255.447500	-57.041667	6.11
6295	254.379167	25.352778	6.28
6296	254.026667	50.038889	6.56
6297	254.426250	24.381389	6.32
6298	254.990000	-24.908056	5.86
6299	255.039583	-23.010833	5.75
6300	255.153750	-34.065833	5.97
6301	255.442083	-50.869167	6.45
6302	254.459167	42.512500	6.34
6303	255.786667	-52.763056	5.29
6304	254.007083	65.134722	4.89
6305	255.469583	-31.856389	5.03
6306	255.122500	6.583611	6.59
6307	255.265000	-3.777500	4.82
6308	254.105000	65.039167	6.41
6309	256.102917	-56.287778	5.73
6310	255.463333	-17.114444	6.26
6311	251.492083	82.037222	4.23
6312	255.923750	-46.840000	6.06
6313	255.072500	30.926389	3.92
6314	255.242083	22.632222	5.65
6315	255.387500	14.949444	6.31
6316	255.961667	-37.847778	5.91
6317	255.290000	27.196389	6.55
6318	255.496250	8.450556	6.33
6319	254.839583	56.688611	6.03
6320	256.272083	-44.498333	6.28
6321	255.401667	33.568333	5.25
6322	255.577917	25.505556	5.75
6323	256.205833	-33.877222	4.87
6324	254.070000	73.127778	6.30
6325	255.571667	31.884722	6.36
6326	255.782500	14.091944	4.98
6327	256.452500	-43.895000	6.19
6328	255.793333	14.511111	6.52
6329	256.188750	-19.505278	6.30
6330	255.913750	13.605278	5.93
6331	255.991667	13.567500	6.08
6332	255.969583	19.690556	6.35
6333	256.584583	-36.772500	5.98
6334	254.760833	69.186389	6.40
6335	255.875833	35.414167	6.69
6336	256.618333	-34.548889	6.13
6337	255.319583	60.649167	6.13
6338	256.320417	0.702500	6.01
6339	256.549167	-20.435278	6.30
6340	255.972917	34.790278	6.04
6341	256.172083	19.599167	6.17
6342	256.384583	0.891944	5.64
6343	256.721667	-25.486944	6.29
6344	256.344583	12.740833	4.91
6345	257.526250	-60.324444	6.39
6346	258.082500	-69.278889	6.22
6347	256.540417	9.733333	6.37
6348	256.554583	10.454167	6.37
6349	255.563750	64.600556	6.10
6350	256.720417	-0.343611	6.38
6351	256.270833	43.812222	6.43
6352	256.207500	48.804167	6.09
6353	256.575417	22.084167	5.56
6354	257.062083	-16.390833	5.99
6355	257.197917	-29.596389	5.97
6356	257.056667	-0.920556	6.06
6357	258.322917	-66.803333	5.89
6358	256.332500	54.470278	5.83
6359	256.332083	54.470278	5.80
6360	257.676250	-43.442500	5.08
6361	257.227083	-2.117222	6.36
6362	259.148333	-73.466944	6.25
6363	257.912083	-47.125833	5.84
6364	257.450000	-9.476667	5.56
6365	256.944583	40.516111	6.34
6366	257.008333	35.935278	5.39
6367	257.594583	-14.275278	2.43
6368	255.417500	75.297222	6.21
6369	258.038333	-42.760833	3.33
6370	258.067500	-38.493056	5.67
6371	258.068750	-37.177778	6.30
6372	257.071250	50.842222	6.46
6373	258.555000	-55.111667	6.09
6374	257.690833	12.467222	6.57
6375	258.056667	-24.745278	6.54
6376	258.104167	-26.238056	6.14
6377	257.388750	40.777222	5.08
6378	258.244583	-31.561389	6.01
6379	257.938333	7.894722	6.33
6380	257.763333	24.237778	6.19
6381	258.615417	-38.233056	6.60
6382	258.115833	10.585278	5.33
6383	258.226667	0.351944	6.65
6384	257.627500	52.408889	6.29
6385	257.196667	65.714722	3.17
6386	258.830417	-32.451667	5.53
6387	258.899583	-37.406111	5.96
6388	257.917500	49.746667	6.04
6389	260.053333	-69.954444	6.53
6390	258.837500	-25.397222	5.11
6391	258.836667	-25.398611	5.07
6392	258.964583	-29.789444	6.21
6393	258.834583	-13.416111	5.99
6394	259.089583	-34.250556	6.12
6395	258.662083	14.390278	3.48
6396	258.663333	14.390000	5.39
6397	259.801667	-58.305556	5.91
6398	259.265417	-31.337222	5.55
6399	258.757917	24.839167	3.14
6400	260.524583	-69.876667	5.41
6401	259.059167	2.186111	6.17
6402	259.178333	-5.755000	6.09
6403	259.132083	1.210556	5.88
6404	259.152917	0.445278	4.73
6405	259.763333	-45.366111	5.48
6406	260.497500	-66.229444	4.78
6407	258.761667	36.809167	3.16
6408	258.923333	23.742778	5.96
6409	259.700000	-43.870278	5.76
6410	258.135833	62.874444	5.56
6411	259.585000	-31.446667	6.36
6412	259.876250	-49.936667	6.27
6413	259.502917	-23.713056	5.20
6414	259.502083	-23.715833	6.80
6415	259.738333	-33.010278	5.91
6416	259.852083	-43.776944	6.65
6417	259.580000	-15.688056	6.43
6418	262.863750	-79.140833	5.88
6419	259.399583	23.090833	6.45
6420	259.331250	33.100000	4.82
6421	259.520833	17.318056	6.00
6422	259.654167	10.864444	5.03
6423	259.720000	6.085278	6.51
6424	259.972083	-16.243611	6.02
6425	259.417917	37.291667	4.65
6426	259.202500	49.691111	7.48
6427	260.729167	-57.989722	5.88
6428	259.997917	-4.082778	6.32
6429	261.004583	-61.135833	5.70
6430	260.142500	-18.667222	6.52
6431	260.778750	-55.474722	5.80
6432	259.702083	28.823056	5.65
6433	259.597083	38.811389	5.94
6434	260.250833	-20.887222	4.39
6435	260.207083	-11.153056	4.33
6436	261.077917	-59.326389	5.77
6437	259.122500	60.670556	6.32
6438	260.219583	-9.303889	6.46
6439	260.664167	-36.195000	6.41
6440	260.817083	-46.531667	5.25
6441	260.078750	18.057222	5.00
6442	260.502500	-23.000556	3.27
6443	260.658333	-34.090000	6.47
6444	260.040833	25.537500	5.38
6445	260.728750	-36.779444	5.93
6446	260.225833	24.499444	5.12
6447	260.165000	32.467778	5.39
